#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k141_2622 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6645	1	0.06
k141_2623 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6478	1	0.06
k141_2624 flag=1 multi=1.0000 len=405	0.7432	405	0.0000	74.3210	301	1	0	0.3987	1	0.44
k141_2625 flag=0 multi=1.0000 len=378	0.7963	378	0.0000	79.6296	301	1	0	0.7608	1	0.40
k141_2626 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4120	1	0.06
k141_2627 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6179	1	0.06
k141_2628 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6312	1	0.06
k141_2629 flag=0 multi=5.0000 len=15838	6.4039	15838	0.0000	99.8990	15822	169	168	0.6519	6	2.19
k141_2630 flag=1 multi=2.0000 len=314	0.9586	314	0.0000	95.8599	301	0	1	0.6877	1	0.21
k141_2631 flag=0 multi=1.0000 len=425	0.7082	425	0.0000	70.8235	301	0	1	0.7342	1	0.46
k141_2632 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.7110	1	0.06
k141_2633 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3854	1	0.06
k141_2634 flag=0 multi=87.1723 len=408	42.5000	408	0.0000	100.0000	408	34	29	0.3829	42	13.57
k141_2635 flag=1 multi=4.0000 len=3714	4.7536	3714	0.0000	100.0000	3714	28	31	0.7349	5	1.77
k141_2636 flag=0 multi=6.0000 len=909	4.8614	909	0.0000	100.0000	909	7	8	0.6975	5	2.41
k141_2637 flag=0 multi=6.0000 len=471	0.6391	471	0.0000	63.9066	301	0	1	0.6877	1	0.48
k141_2638 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3090	1	0.06
k141_2639 flag=1 multi=6.0000 len=21372	6.9783	21372	0.0000	99.9064	21352	253	243	0.7001	7	2.54
k141_2640 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3522	1	0.06
k141_2641 flag=0 multi=3.0761 len=430	1.2977	430	0.0000	98.6047	424	1	1	0.7043	1	0.49
k141_2642 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4485	1	0.06
k141_2643 flag=0 multi=2.3014 len=350	0.8600	350	0.0000	86.0000	301	0	1	0.6811	1	0.35
k141_2644 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6811	1	0.06
k141_2645 flag=0 multi=1.2714 len=480	0.6271	480	0.0000	62.7083	301	1	0	0.6578	1	0.48
k141_2646 flag=0 multi=5.0000 len=461	1.0672	461	0.0000	100.0000	461	0	2	0.7076	1	0.26
k141_2647 flag=0 multi=116.5972 len=496	76.1875	496	0.0000	100.0000	496	57	74	0.5011	79	36.04
k141_2648 flag=0 multi=5.0000 len=902	6.2694	902	0.0000	100.0000	902	9	10	0.6760	6	4.30
k141_2649 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.7309	1	0.06
k141_2650 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6445	1	0.06
k141_2651 flag=1 multi=1.0000 len=311	19.5113	311	0.0000	100.0000	311	12	9	0.4014	21	3.35
k141_2652 flag=0 multi=804.6852 len=249	0.0000	249	0.0000	0.0000	0	0	0	0.0000	0	0.00
k141_2653 flag=0 multi=3.8390 len=346	1.6012	346	0.0000	84.6821	293	2	0	0.6960	2	0.74
k141_2654 flag=1 multi=2.3191 len=749	4.0200	749	0.0000	100.0000	749	6	4	0.6957	4	1.75
k141_2655 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6478	1	0.06
k141_2656 flag=1 multi=5.0000 len=481	1.7048	481	0.0000	100.0000	481	2	1	0.6866	2	0.69
k141_2657 flag=1 multi=1.0000 len=305	0.9869	305	0.0000	98.6885	301	1	0	0.5349	1	0.13
k141_2658 flag=0 multi=1.8562 len=454	1.3260	454	0.0000	84.3612	383	2	0	0.7392	1	0.73
k141_2659 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3389	1	0.06
k141_2660 flag=0 multi=1.0000 len=307	0.9805	307	0.0000	98.0456	301	0	1	0.6379	1	0.15
k141_2661 flag=0 multi=5.0000 len=390	4.9692	390	0.0000	100.0000	390	5	2	0.7119	6	2.32
k141_2663 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.2591	1	0.06
k141_2664 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3654	1	0.06
k141_2665 flag=0 multi=4.0294 len=379	2.8602	379	0.0000	94.9868	360	3	1	0.6246	3	1.22
k141_2666 flag=1 multi=5.0000 len=402	0.0000	402	0.0000	0.0000	0	0	0	0.0000	0	0.00
k141_2667 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3522	1	0.06
k141_2668 flag=1 multi=1.0000 len=335	16.0537	335	0.0000	100.0000	335	12	6	0.5135	18	4.41
k141_2670 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4551	1	0.06
k141_2671 flag=0 multi=5.0000 len=952	6.8025	952	0.0000	98.5294	938	8	14	0.6623	7	2.62
k141_2672 flag=1 multi=6.0000 len=305	0.0000	305	0.0000	0.0000	0	0	0	0.0000	0	0.00
k141_2673 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3987	1	0.06
k141_2674 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.7143	1	0.06
k141_2675 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4585	1	0.06
k141_2676 flag=1 multi=2.0000 len=347	0.8674	347	0.0000	86.7435	301	1	0	0.7841	1	0.34
k141_2677 flag=0 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6844	1	0.06
k141_2678 flag=1 multi=5.3174 len=4999	7.3187	4999	0.0000	100.0000	4999	58	64	0.6801	7	2.45
k141_2679 flag=1 multi=1.0000 len=321	0.9377	321	0.0000	93.7695	301	1	0	0.4186	1	0.25
k141_2680 flag=0 multi=56.3380 len=49860	72.9232	49860	0.0000	100.0000	49860	5999	6088	0.4139	73	8.85
k141_2681 flag=0 multi=1.2393 len=446	1.7085	446	0.0000	71.9731	321	1	2	0.6578	2	1.30
k141_2682 flag=1 multi=1.0000 len=301	5.4917	301	0.0000	100.0000	301	4	2	0.3832	6	1.01
k141_2683 flag=0 multi=10.0000 len=584	7.4949	584	0.0000	100.0000	584	9	6	0.6485	8	4.24
k141_2684 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.7375	1	0.06
k141_2685 flag=1 multi=5.0000 len=677	5.4801	677	0.0000	100.0000	677	8	5	0.6767	6	3.43
k141_2687 flag=0 multi=61.8986 len=5585	72.9952	5585	0.0000	100.0000	5585	690	676	0.4077	73	8.15
k141_2689 flag=0 multi=5.0000 len=1850	5.4908	1850	0.0000	100.0000	1850	16	18	0.6445	5	2.72
k141_2690 flag=1 multi=4.0000 len=4784	4.5224	4784	0.0000	100.0000	4784	36	36	0.7008	5	1.67
k141_2691 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4518	1	0.06
k141_2692 flag=0 multi=5.8344 len=1228	5.5301	1228	0.0000	100.0000	1228	11	12	0.6984	6	1.78
k141_2693 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4120	1	0.06
k141_2694 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6744	1	0.06
k141_2695 flag=1 multi=1.0000 len=303	0.9934	303	0.0000	99.3399	301	1	0	0.6910	1	0.10
k141_2696 flag=1 multi=5.0000 len=346	0.8699	346	0.0000	86.9942	301	0	1	0.6578	1	0.34
k141_2697 flag=0 multi=3.0000 len=213	0.0000	213	0.0000	0.0000	0	0	0	0.0000	0	0.00
k141_2698 flag=1 multi=1.0000 len=309	0.9741	309	0.0000	97.4110	301	0	1	0.3555	1	0.17
k141_2699 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.7209	1	0.06
k141_2700 flag=1 multi=1.0000 len=300	1.0000	300	0.0000	100.0000	300	0	1	0.6645	1	0.06
k141_2701 flag=1 multi=1.0000 len=301	5.8173	301	0.0000	100.0000	301	4	2	0.3200	6	0.69
k141_2702 flag=1 multi=3.0000 len=597	3.0251	597	0.0000	100.0000	597	3	3	0.7231	3	1.52
k141_2703 flag=0 multi=6.9435 len=389	2.8920	389	0.0000	100.0000	389	1	3	0.7392	3	1.15
k141_2704 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4485	1	0.06
k141_2705 flag=1 multi=1.0000 len=493	1.2211	493	0.0000	100.0000	493	2	0	0.4070	1	0.42
k141_2706 flag=0 multi=104.1325 len=390	40.5795	390	0.0000	100.0000	390	28	28	0.5117	43	13.81
k141_2707 flag=0 multi=108.0000 len=1365	125.1663	1365	0.0000	100.0000	1365	294	283	0.4283	143	35.35
k141_2708 flag=1 multi=3.0000 len=314	0.9586	314	0.0000	95.8599	301	0	1	0.7076	1	0.21
k141_2709 flag=0 multi=5.9948 len=21415	7.6589	21415	0.0000	99.3976	21286	272	273	0.6850	7	2.58
k141_2710 flag=1 multi=1.0000 len=313	0.9617	313	0.0000	96.1661	301	1	0	0.6113	1	0.20
k141_2711 flag=0 multi=5.0000 len=783	5.2861	783	0.0000	97.4457	763	6	8	0.6535	4	2.88
k141_2712 flag=1 multi=5.0000 len=5865	7.2370	5865	0.0000	98.9429	5803	71	71	0.7206	7	2.24
k141_2713 flag=0 multi=65.3758 len=5721	68.3248	5721	0.0000	100.0000	5721	660	643	0.4203	70	10.92
k141_2714 flag=1 multi=2.0000 len=329	0.9149	329	0.0000	91.4894	301	1	0	0.3787	1	0.28
k141_2715 flag=0 multi=7.3898 len=1811	8.2325	1811	0.0000	100.0000	1811	23	27	0.6819	8	3.23
k141_2716 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3787	1	0.06
k141_2717 flag=1 multi=2.1099 len=496	3.6431	496	0.0000	100.0000	496	2	4	0.7353	3	1.47
k141_2718 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4385	1	0.06
k141_2719 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3256	1	0.06
k141_2720 flag=0 multi=1.3276 len=434	0.6106	434	0.0000	61.0599	265	0	1	0.6711	1	0.49
k141_2721 flag=1 multi=3.0000 len=492	3.0589	492	0.0000	100.0000	492	3	2	0.7229	3	1.31
k141_2722 flag=1 multi=1.0000 len=377	0.7984	377	0.0000	79.8408	301	1	0	0.2990	1	0.40
k141_2723 flag=1 multi=5.0000 len=3805	5.6066	3805	0.0000	100.0000	3805	38	33	0.6814	6	2.39
k141_2724 flag=1 multi=1.0000 len=312	6.5449	312	0.0000	100.0000	312	4	3	0.3688	7	1.15
k141_2725 flag=0 multi=2.1243 len=495	1.2141	495	0.0000	91.7172	454	1	1	0.6395	1	0.58
k141_2726 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6179	1	0.06
k141_2727 flag=1 multi=1.0000 len=324	0.9290	324	0.0000	92.9012	301	0	1	0.6412	1	0.26
k141_2728 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3522	1	0.06
k141_2729 flag=0 multi=885.1197 len=283	49.7456	283	0.0000	100.0000	283	40	12	0.3545	52	6.77
k141_2730 flag=0 multi=145.0000 len=963	115.5088	963	0.0000	100.0000	963	195	180	0.3510	140	41.66
k141_2732 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.7110	1	0.06
k141_2733 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.5648	1	0.06
k141_2734 flag=0 multi=139.4324 len=326	57.9479	326	0.0000	100.0000	326	30	39	0.4722	66	13.68
k141_2735 flag=1 multi=5.0000 len=341	0.8827	341	0.0000	88.2698	301	0	1	0.7043	1	0.32
k141_2736 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3023	1	0.06
k141_2738 flag=1 multi=1.0000 len=333	0.9039	333	0.0000	90.3904	301	1	0	0.3754	1	0.30
k141_2739 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.7309	1	0.06
k141_2740 flag=1 multi=5.0000 len=8446	6.8773	8446	0.0000	100.0000	8446	97	96	0.6543	6	3.34
k141_2741 flag=1 multi=1.0000 len=410	1.4659	410	0.0000	100.0000	410	0	2	0.4319	1	0.50
k141_2742 flag=0 multi=6.0000 len=1595	6.6966	1595	0.0000	100.0000	1595	17	19	0.7670	7	2.38
k141_2743 flag=1 multi=2.0000 len=322	0.9348	322	0.0000	93.4783	301	1	0	0.6179	1	0.25
k141_2744 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4385	1	0.06
k141_2745 flag=0 multi=1.0000 len=313	0.9617	313	0.0000	96.1661	301	1	0	0.6445	1	0.20
k141_2746 flag=1 multi=1.0000 len=301	0.0000	301	0.0000	0.0000	0	0	0	0.0000	0	0.00
k141_2747 flag=0 multi=6.0000 len=282	0.9894	282	0.0000	98.9362	279	1	0	0.7276	1	0.12
k141_2748 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3189	1	0.06
k141_2749 flag=1 multi=1.0000 len=306	0.9837	306	0.0000	98.3660	301	1	0	0.5349	1	0.14
k141_2752 flag=0 multi=5.0000 len=316	0.0000	316	0.0000	0.0000	0	0	0	0.0000	0	0.00
k141_2753 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3987	1	0.06
k141_2754 flag=1 multi=1.0000 len=316	0.9525	316	0.0000	95.2532	301	0	1	0.3256	1	0.22
k141_2755 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6678	1	0.06
k141_2756 flag=1 multi=8.0000 len=6274	7.1717	6274	0.0000	100.0000	6274	76	74	0.6578	7	2.76
k141_2757 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3854	1	0.06
k141_2758 flag=0 multi=4.6157 len=370	0.7405	370	0.0000	74.0541	274	0	1	0.6412	1	0.44
k141_2759 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6811	1	0.06
k141_2760 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4485	1	0.06
k141_2761 flag=0 multi=3.8904 len=3964	4.8363	3964	0.0000	97.6287	3870	32	32	0.7168	4	2.33
k141_2762 flag=1 multi=1.0000 len=351	24.9715	351	0.0000	93.7322	329	16	15	0.4933	31	10.14
k141_2763 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4452	1	0.06
k141_2764 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3821	1	0.06
k141_2765 flag=1 multi=5.3067 len=9942	6.5957	9942	0.0000	100.0000	9942	106	112	0.6857	6	2.39
k141_2766 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3090	1	0.06
k141_2767 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6545	1	0.06
k141_2768 flag=0 multi=6.0000 len=7323	7.3978	7323	0.0000	100.0000	7323	89	92	0.6840	7	2.84
k141_2769 flag=1 multi=4.0000 len=611	1.9705	611	0.0000	90.6710	554	3	1	0.6553	2	1.05
k141_2770 flag=0 multi=7.2096 len=5323	8.8659	5323	0.0000	100.0000	5323	79	79	0.6714	9	2.50
k141_2771 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.5249	1	0.06
k141_2772 flag=1 multi=1.0000 len=343	0.8397	343	0.0000	83.9650	288	0	1	0.3987	1	0.37
k141_2773 flag=1 multi=1.0000 len=344	73.7849	344	0.0000	100.0000	344	45	43	0.3615	88	22.28
k141_2774 flag=0 multi=70.0548 len=360	30.0806	360	0.0000	100.0000	360	17	22	0.4732	32	8.93
k141_2775 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4086	1	0.06
k141_2776 flag=0 multi=5.0000 len=1317	4.7806	1317	0.0000	99.3166	1308	15	6	0.6917	5	2.95
k141_2778 flag=1 multi=4.9494 len=6936	6.8555	6936	0.0000	100.0000	6936	80	78	0.6768	7	2.61
k141_2779 flag=0 multi=5.0000 len=6992	5.6181	6992	0.0000	100.0000	6992	66	65	0.6686	5	2.74
k141_2780 flag=0 multi=4.7663 len=1279	4.4355	1279	0.0000	98.5145	1260	10	9	0.6524	4	1.90
k141_2781 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.5980	1	0.06
k141_2782 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4186	1	0.06
k141_2783 flag=0 multi=4.0000 len=754	3.4867	754	0.0000	100.0000	754	5	4	0.7427	3	1.56
k141_2785 flag=0 multi=4.4346 len=401	0.7506	401	0.0000	75.0623	301	0	1	0.6645	1	0.43
k141_2786 flag=0 multi=2.2233 len=356	1.5871	356	0.0000	100.0000	356	1	1	0.6877	2	0.50
k141_2788 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.7143	1	0.06
k141_2789 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3223	1	0.06
k141_2790 flag=1 multi=1.0000 len=301	11.4120	301	0.0000	100.0000	301	4	8	0.3306	12	1.64
k141_2792 flag=1 multi=4.0000 len=363	4.8567	363	0.0000	100.0000	363	3	3	0.7652	6	1.78
k141_2793 flag=1 multi=1.0000 len=339	0.8879	339	0.0000	88.7906	301	0	1	0.4784	1	0.32
k141_2794 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3821	1	0.06
k141_2795 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3522	1	0.06
k141_2796 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.5648	1	0.06
k141_2798 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6412	1	0.06
k141_2799 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6944	1	0.06
k141_2800 flag=1 multi=1.0000 len=315	0.9556	315	0.0000	95.5556	301	1	0	0.6445	1	0.21
k141_2801 flag=0 multi=5.2600 len=7767	6.0225	7767	0.0000	100.0000	7767	76	80	0.6893	6	2.21
k141_2802 flag=1 multi=6.0000 len=11267	7.2926	11267	0.0000	100.0000	11267	135	139	0.6278	8	2.71
k141_2803 flag=1 multi=2.0000 len=626	2.4058	626	0.0000	85.1438	533	1	4	0.6718	2	1.67
k141_2804 flag=1 multi=1.0000 len=428	0.7033	428	0.0000	70.3271	301	1	0	0.4153	1	0.46
k141_2805 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6312	1	0.06
k141_2806 flag=0 multi=1.8911 len=343	0.8776	343	0.0000	87.7551	301	0	1	0.6977	1	0.33
k141_2807 flag=1 multi=70.0000 len=363	11.4105	363	0.0000	100.0000	363	7	7	0.3533	14	4.75
k141_2809 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.2990	1	0.06
k141_2810 flag=1 multi=5.0000 len=2593	6.4454	2593	0.0000	100.0000	2593	30	26	0.7113	7	2.62
k141_2811 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.7508	1	0.06
k141_2812 flag=1 multi=1.0000 len=301	1.9103	301	0.0000	100.0000	301	0	2	0.3355	2	0.31
k141_2813 flag=1 multi=5.0000 len=341	0.8827	341	0.0000	88.2698	301	0	1	0.7276	1	0.32
k141_2814 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4219	1	0.06
k141_2815 flag=1 multi=4.0000 len=1353	5.0976	1353	0.0000	88.6179	1199	9	14	0.6386	5	3.19
k141_2816 flag=1 multi=2.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6777	1	0.06
k141_2817 flag=0 multi=1.1686 len=479	0.6284	479	0.0000	62.8392	301	0	1	0.6844	1	0.48
k141_2818 flag=0 multi=1.0000 len=334	0.9012	334	0.0000	90.1198	301	1	0	0.6744	1	0.30
k141_2819 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.7276	1	0.06
k141_2820 flag=0 multi=38.4203 len=24660	49.1985	24660	0.0000	100.0000	24660	1993	2042	0.5985	49	6.85
k141_2821 flag=1 multi=6.0000 len=2464	7.2078	2464	0.0000	97.2808	2397	30	29	0.6993	8	2.97
k141_2822 flag=1 multi=5.0050 len=343	0.8776	343	0.0000	87.7551	301	0	1	0.6578	1	0.33
k141_2823 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.7375	1	0.06
k141_2824 flag=0 multi=6.1975 len=2323	7.4081	2323	0.0000	100.0000	2323	32	26	0.6449	7	3.10
k141_2825 flag=1 multi=5.0000 len=1304	5.0775	1304	0.0000	100.0000	1304	11	11	0.7635	4	3.70
k141_2826 flag=0 multi=6.1443 len=841	4.5565	841	0.0000	99.8811	840	3	10	0.6931	4	2.81
k141_2828 flag=1 multi=1.0000 len=331	0.9094	331	0.0000	90.9366	301	1	0	0.6844	1	0.29
k141_2829 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.7276	1	0.06
k141_2830 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6844	1	0.06
k141_2831 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6512	1	0.06
k141_2832 flag=1 multi=1.0000 len=425	15.3576	425	0.0000	84.0000	357	15	7	0.3371	22	8.59
k141_2833 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6844	1	0.06
k141_2834 flag=1 multi=1.0000 len=494	0.6073	494	0.0000	60.7287	300	1	0	0.5116	1	0.49
k141_2835 flag=0 multi=5.0000 len=1743	5.8009	1743	0.0000	100.0000	1743	16	18	0.7099	6	2.90
k141_2836 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4385	1	0.06
k141_2837 flag=1 multi=5.0000 len=2289	5.5229	2289	0.0000	100.0000	2289	23	19	0.6853	6	2.15
k141_2838 flag=0 multi=112.7695 len=653	83.6998	653	0.0000	100.0000	653	79	107	0.5213	88	41.46
k141_2839 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.5183	1	0.06
k141_2840 flag=1 multi=2.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.3256	1	0.06
k141_2841 flag=1 multi=6.0000 len=3883	6.5081	3883	0.0000	100.0000	3883	43	41	0.7016	6	1.95
k141_2842 flag=1 multi=1.0000 len=336	6.7768	336	0.0000	100.0000	336	4	4	0.2745	8	2.17
k141_2843 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4352	1	0.06
k141_2844 flag=0 multi=1.0000 len=309	0.9741	309	0.0000	97.4110	301	1	0	0.6811	1	0.17
k141_2847 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4718	1	0.06
k141_2848 flag=1 multi=1.0000 len=320	0.8656	320	0.0000	86.5625	277	1	0	0.3555	1	0.34
k141_2849 flag=0 multi=4.5110 len=869	4.7906	869	0.0000	100.0000	869	6	8	0.6963	5	2.56
k141_2850 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3156	1	0.06
k141_2852 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4352	1	0.06
k141_2853 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.3787	1	0.06
k141_2854 flag=1 multi=1.0000 len=379	2.3773	379	0.0000	100.0000	379	2	1	0.5526	3	0.81
k141_2855 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6711	1	0.06
k141_2856 flag=0 multi=1.0000 len=373	0.8070	373	0.0000	80.6971	301	1	0	0.6545	1	0.40
k141_2858 flag=0 multi=6.0000 len=4232	7.4447	4232	0.0000	100.0000	4232	50	55	0.7299	7	3.26
k141_2859 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.6445	1	0.06
k141_2861 flag=0 multi=5.0000 len=410	7.1756	410	0.0000	100.0000	410	5	5	0.6854	8	3.23
k141_2862 flag=1 multi=6.9995 len=8832	7.6927	8832	0.0000	100.0000	8832	110	116	0.6888	8	2.91
k141_2863 flag=1 multi=1.0000 len=308	0.9773	308	0.0000	97.7273	301	1	0	0.7143	1	0.16
k141_2864 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.6578	1	0.06
k141_2865 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.5681	1	0.06
k141_2866 flag=0 multi=80.3461 len=1187	62.9292	1187	0.0000	100.0000	1187	145	107	0.4183	71	18.03
k141_2867 flag=0 multi=1.1368 len=426	0.7042	426	0.0000	70.4225	300	0	1	0.5814	1	0.46
k141_2868 flag=0 multi=3.0767 len=428	0.7033	428	0.0000	70.3271	301	1	0	0.7342	1	0.46
k141_2869 flag=1 multi=1.0000 len=301	11.2392	301	0.0000	100.0000	301	9	3	0.4316	12	1.83
k141_2870 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	0	1	0.4850	1	0.06
k141_2871 flag=1 multi=5.5340 len=14006	6.1455	14006	0.0000	100.0000	14006	142	144	0.6895	6	2.34
k141_2872 flag=1 multi=1.0000 len=301	1.0000	301	0.0000	100.0000	301	1	0	0.4651	1	0.06
k141_2873 flag=0 multi=6.2103 len=5423	6.6216	5423	0.0000	100.0000	5423	63	57	0.7104	7	2.31
k141_2874 flag=0 multi=6.0000 len=10846	8.0120	10846	0.0000	100.0000	10846	146	143	0.6947	8	2.44
k141_2875 flag=1 multi=3.0000 len=795	4.5421	795	0.0000	93.3333	742	5	7	0.5795	4	2.73
k141_2876 flag=0 multi=6.0000 len=778	3.3213	778	0.0000	96.0154	747	3	6	0.6641	3	1.75
k141_2877 flag=1 multi=1.0000 len=429	25.2354	429	0.0000	98.1352	421	13	24	0.6233	32	13.57
k141_2878 flag=1 multi=5.0000 len=881	5.1033	881	0.0000	100.0000	881	5	10	0.7107	6	1.82
k141_2879 flag=0 multi=4.0000 len=595	2.4588	595	0.0000	100.0000	595	3	2	0.6724	2	1.26
k141_2880 flag=1 multi=1.0000 len=345	0.8725	345	0.0000	87.2464	301	0	1	0.3289	1	0.34
k141_2881 flag=1 multi=5.0000 len=4197	7.1701	4197	0.0000	100.0000	4197	47	53	0.6847	7	2.42
k141_2882 flag=0 multi=5.0000 len=1688	5.7850	1688	0.0000	100.0000	1688	18	16	0.7076	6	1.78
